AssessmentRecordID,ReviewID,UserID,RiskID,SystemID,ConflictDetectedDate
ASMT_0018417,REV_2023,U00108,RISK_012,SYS01,20 October 2023
ASMT_0018418,REV_2025,U00108,RISK_012,SYS01,22 October 2025
ASMT_0018419,REV_2023,U00917,RISK_022,SYS01,20 October 2023
ASMT_0018420,REV_2025,U00477,RISK_066,SYS01,22 October 2025
ASMT_0018421,REV_2022,U00113,RISK_008,SYS01,15 October 2022
ASMT_0018422,REV_2024,U00113,RISK_008,SYS01,18 October 2024
ASMT_0018423,REV_2025,U00113,RISK_008,SYS01,22 October 2025
ASMT_0018424,REV_2026,U00113,RISK_008,SYS01,17 October 2026
ASMT_0018425,REV_2022,U00216,RISK_071,SYS03,15 October 2022
ASMT_0018426,REV_2024,U00216,RISK_071,SYS03,18 October 2024
ASMT_0018427,REV_2022,U00553,RISK_047,SYS04,15 October 2022
ASMT_0018428,REV_2023,U00993,RISK_022,SYS02,20 October 2023
ASMT_0018429,REV_2023,U00054,RISK_025,SYS03,20 October 2023
ASMT_0018430,REV_2024,U01534,RISK_022,SYS04,18 October 2024
ASMT_0018431,REV_2023,U01438,RISK_087,SYS02,20 October 2023
ASMT_0018432,REV_2024,U01092,RISK_062,SYS01,18 October 2024
ASMT_0018433,REV_2023,U01399,RISK_002,SYS04,20 October 2023
ASMT_0018434,REV_2025,U01399,RISK_002,SYS04,22 October 2025
ASMT_0018435,REV_2023,U00438,RISK_089,SYS01,20 October 2023
ASMT_0018436,REV_2022,U00192,RISK_015,SYS01,15 October 2022
ASMT_0018437,REV_2023,U01611,RISK_087,SYS02,20 October 2023
ASMT_0018438,REV_2022,U01379,RISK_080,SYS01,15 October 2022
ASMT_0018439,REV_2024,U01379,RISK_080,SYS01,18 October 2024
ASMT_0018440,REV_2023,U01051,RISK_104,SYS01,20 October 2023
ASMT_0018441,REV_2025,U00340,RISK_037,SYS04,22 October 2025
ASMT_0018442,REV_2022,U00552,RISK_089,SYS02,15 October 2022
ASMT_0018443,REV_2024,U00552,RISK_089,SYS02,18 October 2024
ASMT_0018444,REV_2025,U00552,RISK_089,SYS02,22 October 2025
ASMT_0018445,REV_2022,U01131,RISK_108,SYS01,15 October 2022
ASMT_0018446,REV_2024,U01131,RISK_108,SYS01,18 October 2024
ASMT_0018447,REV_2022,U00744,RISK_010,SYS01,15 October 2022
ASMT_0018448,REV_2025,U00744,RISK_010,SYS01,22 October 2025
ASMT_0018449,REV_2026,U00744,RISK_010,SYS01,17 October 2026
ASMT_0018450,REV_2022,U01680,RISK_024,SYS03,15 October 2022
ASMT_0018451,REV_2025,U01680,RISK_024,SYS03,22 October 2025
ASMT_0018452,REV_2022,U01562,RISK_068,SYS02,15 October 2022
ASMT_0018453,REV_2025,U01562,RISK_068,SYS02,22 October 2025
ASMT_0018454,REV_2023,U01418,RISK_088,SYS01,20 October 2023
ASMT_0018455,REV_2024,U01418,RISK_088,SYS01,18 October 2024
ASMT_0018456,REV_2022,U00287,RISK_004,SYS01,15 October 2022
ASMT_0018457,REV_2022,U00377,RISK_084,SYS02,15 October 2022
ASMT_0018458,REV_2023,U00377,RISK_084,SYS02,20 October 2023
ASMT_0018459,REV_2024,U00377,RISK_084,SYS02,18 October 2024
ASMT_0018460,REV_2025,U00377,RISK_084,SYS02,22 October 2025
ASMT_0018461,REV_2026,U00377,RISK_084,SYS02,17 October 2026
ASMT_0018462,REV_2022,U00772,RISK_120,SYS04,15 October 2022
ASMT_0018463,REV_2024,U00772,RISK_120,SYS04,18 October 2024
ASMT_0018464,REV_2026,U00772,RISK_120,SYS04,17 October 2026
ASMT_0018465,REV_2023,U01233,RISK_094,SYS03,20 October 2023
ASMT_0018466,REV_2022,U00784,RISK_070,SYS04,15 October 2022
ASMT_0018467,REV_2023,U00784,RISK_070,SYS04,20 October 2023
ASMT_0018468,REV_2024,U00784,RISK_070,SYS04,18 October 2024
ASMT_0018469,REV_2026,U00784,RISK_070,SYS04,17 October 2026
ASMT_0018470,REV_2023,U00407,RISK_070,SYS01,20 October 2023
ASMT_0018471,REV_2024,U00407,RISK_070,SYS01,18 October 2024
ASMT_0018472,REV_2023,U01734,RISK_022,SYS03,20 October 2023
ASMT_0018473,REV_2022,U00660,RISK_042,SYS03,15 October 2022
ASMT_0018474,REV_2022,U01199,RISK_120,SYS01,15 October 2022
ASMT_0018475,REV_2024,U01199,RISK_120 ,SYS01,18 October 2024
ASMT_0018476,REV_2024,U01236,RISK_045,SYS01,18 October 2024
ASMT_0018477,REV_2022,U01779,RISK_050,SYS02,15 October 2022
ASMT_0018478,REV_2023,U01779,RISK_050,SYS02,20 October 2023
ASMT_0018479,REV_2024,U01779,RISK_050,SYS02,18 October 2024
ASMT_0018480,REV_2022,U01079,RISK_036,SYS02,15 October 2022
ASMT_0018481,REV_2023,U01079,RISK_036,SYS02,20 October 2023
ASMT_0018482,REV_2025,U01079,RISK_036,SYS02,22 October 2025
ASMT_0018483,REV_2023,U00244,RISK_072,SYS01,20 October 2023
ASMT_0018484,REV_2023,U01140,RISK_008,SYS01,20 October 2023
ASMT_0018485,REV_2024,U01140,RISK_008,SYS01,18 October 2024
ASMT_0018486,REV_2024,U01361,RISK_098,SYS01,18 October 2024
ASMT_0018487,REV_2022,U00103,RISK_011,SYS02,15 October 2022
ASMT_0018488,REV_2023,U00103,RISK_011,SYS02,20 October 2023
ASMT_0018489,REV_2024,U00103,RISK_011,SYS02,18 October 2024
ASMT_0018490,REV_2025,U00103,RISK_011,SYS02,22 October 2025
ASMT_0018491,REV_2026,U00103,RISK_011,SYS02,17 October 2026
ASMT_0018492,REV_2022,U01432,RISK_088,SYS03,15 October 2022
ASMT_0018493,REV_2023,U01432,RISK_088,SYS03,20 October 2023
ASMT_0018494,REV_2024,U01432,RISK_088,SYS03,18 October 2024
ASMT_0018495,REV_2026,U01432,RISK_088,SYS03,17 October 2026
ASMT_0018496,REV_2024,U00448,RISK_045,SYS02,18 October 2024
ASMT_0018497,REV_2025,U00448,RISK_045,SYS02,22 October 2025
ASMT_0018498,REV_2022,U00379,RISK_086,SYS04,15 October 2022
ASMT_0018499,REV_2024,U01610,RISK_077,SYS02,18 October 2024
ASMT_0018500,REV_2024,U01716,RISK_014,SYS02,18 October 2024
ASMT_0018501,REV_2022,U01118,RISK_103,SYS01,15 October 2022
ASMT_0018502,REV_2023,U01550,RISK_037,SYS02,20 October 2023
ASMT_0018503,REV_2022,U01580,RISK_113,SYS01,15 October 2022
ASMT_0018504,REV_2023,U00243,RISK_109,SYS01,20 October 2023
ASMT_0018505,REV_2023,U00698,RISK_102,SYS04,20 October 2023
ASMT_0018506,REV_2025,U00698,RISK_102,SYS04,22 October 2025
ASMT_0018507,REV_2026,U00829,RISK_088,SYS04,17 October 2026
ASMT_0018508,REV_2024,U00400,RISK_114,SYS04,18 October 2024
ASMT_0018509,REV_2024,U00949,RISK_068,SYS02,18 October 2024
ASMT_0018510,REV_2022,U01712,RISK_006,SYS01,15 October 2022
ASMT_0018511,REV_2022,U00068,RISK_080,SYS01,15 October 2022
ASMT_0018512,REV_2023,U00068,RISK_080,SYS01,20 October 2023
ASMT_0018513,REV_2024,U00068,RISK_080,SYS01,18 October 2024
ASMT_0018514,REV_2026,U00068,RISK_080,SYS01,17 October 2026
ASMT_0018515,REV_2026,U01309,RISK_104,SYS01,17 October 2026
ASMT_0018516,REV_2022,U00669,RISK_012,SYS01,15 October 2022
ASMT_0018517,REV_2024,U00771,RISK_073,SYS01,18 October 2024
ASMT_0018518,REV_2025,U00771,RISK_073,SYS01,22 October 2025
ASMT_0018519,REV_2022,U00578,RISK_100,SYS02,15 October 2022
ASMT_0018520,REV_2023,U00578,RISK_100,SYS02,20 October 2023
ASMT_0018521,REV_2022,U00623,RISK_086,SYS03,15 October 2022
ASMT_0018522,REV_2023,U01152,RISK_015,SYS01,20 October 2023
ASMT_0018523,REV_2022,U00702,RISK_101,SYS03,15 October 2022
ASMT_0018524,REV_2023,U00702,RISK_101,SYS03,20 October 2023
ASMT_0018525,REV_2024,U00702,RISK_101,SYS03,18 October 2024
ASMT_0018526,REV_2025,U00702,RISK_101,SYS03,22 October 2025
ASMT_0018527,REV_2026,U00702,RISK_101,SYS03,17 October 2026
ASMT_0018528,REV_2022,U00758,RISK_021,SYS02,15 October 2022
ASMT_0018529,REV_2024,U00758,RISK_021,SYS02,18 October 2024
ASMT_0018530,REV_2026,U00758,RISK_021,SYS02,17 October 2026
ASMT_0018531,REV_2024,U01424,RISK_039,SYS01,18 October 2024
ASMT_0018532,REV_2022,U01035,RISK_024,SYS03,15 October 2022
ASMT_0018533,REV_2023,U01035,RISK_024,SYS03,20 October 2023
ASMT_0018534,REV_2025,U00106,RISK_044,SYS02,22 October 2025
ASMT_0018535,REV_2025,U00882,RISK_018,SYS01,22 October 2025
ASMT_0018536,REV_2025,U00574,RISK_025,SYS02,22 October 2025
ASMT_0018537,REV_2022,U00766,RISK_101,SYS03,15 October 2022
ASMT_0018538,REV_2023,U00766,RISK_101,SYS03,20 October 2023
ASMT_0018539,REV_2024,U00766,RISK_101,SYS03,18 October 2024
ASMT_0018540,REV_2025,U00766,RISK_101,SYS03,22 October 2025
ASMT_0018541,REV_2026,U00766,RISK_101,SYS03,17 October 2026
ASMT_0018542,REV_2023,U01599,RISK_017,SYS01,20 October 2023
ASMT_0018543,REV_2022,U01155,RISK_027,SYS04,15 October 2022
ASMT_0018544,REV_2023,U01155,RISK_027,SYS04,20 October 2023
ASMT_0018545,REV_2026,U01155,RISK_027,SYS04,17 October 2026
ASMT_0018546,REV_2022,U00336,RISK_061,SYS03,15 October 2022
ASMT_0018547,REV_2023,U00336,RISK_061,SYS03,20 October 2023
ASMT_0018548,REV_2024,U00336,RISK_061,SYS03,18 October 2024
ASMT_0018549,REV_2025,U00336,RISK_061,SYS03,22 October 2025
ASMT_0018550,REV_2026,U00336,RISK_061,SYS03,17 October 2026
ASMT_0018551,REV_2026,U00369,RISK_042,SYS02,17 October 2026
ASMT_0018552,REV_2024,U00295,RISK_073,SYS02,18 October 2024
ASMT_0018553,REV_2024,U01325,RISK_055,SYS01,18 October 2024
ASMT_0018554,REV_2025,U01243,RISK_053,SYS04,22 October 2025
ASMT_0018555,REV_2022,U00782,RISK_034,SYS03,15 October 2022
ASMT_0018556,REV_2022,U00297,RISK_116,SYS02,15 October 2022
ASMT_0018557,REV_2024,U00297,RISK_116,SYS02,18 October 2024
ASMT_0018558,REV_2026,U00297,RISK_116,SYS02,17 October 2026
ASMT_0018559,REV_2024,U00337,RISK_055,SYS01,18 October 2024
ASMT_0018560,REV_2022,U00467,RISK_090,SYS04,15 October 2022
ASMT_0018561,REV_2023,U00467,RISK_090,SYS04,20 October 2023
ASMT_0018562,REV_2024,U00467,RISK_090,SYS04,18 October 2024
ASMT_0018563,REV_2022,U01354,RISK_116,SYS01,15 October 2022
ASMT_0018564,REV_2024,U01354,RISK_116,SYS01,18 October 2024
ASMT_0018565,REV_2025,U01354,RISK_116,SYS01,22 October 2025
ASMT_0018566,REV_2023,U00731,RISK_113,SYS01,20 October 2023
ASMT_0018567,REV_2023,U00030,RISK_068,SYS01,20 October 2023
ASMT_0018568,REV_2024,U00030,RISK_068,SYS01,18 October 2024
ASMT_0018569,REV_2025,U00030,RISK_068,SYS01,22 October 2025
ASMT_0018570,REV_2026,U00030,RISK_068,SYS01,17 October 2026
ASMT_0018571,REV_2023,U00386,RISK_023,SYS02,20 October 2023
ASMT_0018572,REV_2025,U00386,RISK_023,SYS02,22 October 2025
ASMT_0018573,REV_2022,U00295,RISK_056,SYS04,15 October 2022
ASMT_0018574,REV_2023,U00295,RISK_056,SYS04,20 October 2023
ASMT_0018575,REV_2022,U01494,RISK_030,SYS04,15 October 2022
ASMT_0018576,REV_2023,U01494,RISK_030,SYS04,20 October 2023
ASMT_0018577,REV_2024,U01494,RISK_030,SYS04,18 October 2024
ASMT_0018578,REV_2025,U01494,RISK_030,SYS04,22 October 2025
ASMT_0018579,REV_2026,U01494,RISK_030,SYS04,17 October 2026
ASMT_0018580,REV_2023,U00728,RISK_054,SYS01,20 October 2023
ASMT_0018581,REV_2026,U00728,RISK_054,SYS01,17 October 2026
ASMT_0018582,REV_2023,U01299,RISK_023,SYS03,20 October 2023
ASMT_0018583,REV_2025,U01299,RISK_023,SYS03,22 October 2025
ASMT_0018584,REV_2023,U01284,RISK_097,SYS01,20 October 2023
ASMT_0018585,REV_2024,U00752,RISK_043,SYS02,18 October 2024
ASMT_0018586,REV_2023,U00895,RISK_068,SYS02,20 October 2023
ASMT_0018587,REV_2024,U00895,RISK_068,SYS02,18 October 2024
ASMT_0018588,REV_2024,U01679,RISK_096,SYS01,18 October 2024
ASMT_0018589,REV_2022,U01041,RISK_008,SYS01,15 October 2022
ASMT_0018590,REV_2026,U01041,RISK_008,SYS01,17 October 2026
ASMT_0018591,REV_2023,U00430,RISK_114,SYS02,20 October 2023
ASMT_0018592,REV_2022,U01035,RISK_023,SYS03,15 October 2022
ASMT_0018593,REV_2022,U01281,RISK_065,SYS01,15 October 2022
ASMT_0018594,REV_2024,U01123,RISK_002,SYS03,18 October 2024
ASMT_0018595,REV_2023,U00314,RISK_087,SYS01,20 October 2023
ASMT_0018596,REV_2024,U00314,RISK_087,SYS01,18 October 2024
ASMT_0018597,REV_2025,U00314,RISK_087,SYS01,22 October 2025
ASMT_0018598,REV_2026,U00314,RISK_087,SYS01,17 October 2026
ASMT_0018599,REV_2022,U01689,RISK_024,SYS01,15 October 2022
ASMT_0018600,REV_2026,U01689,RISK_024,SYS01,17 October 2026
ASMT_0018601,REV_2022,U01145,RISK_081,SYS01,15 October 2022
ASMT_0018602,REV_2023,U01145,RISK_081,SYS01,20 October 2023
ASMT_0018603,REV_2024,U01145,RISK_081,SYS01,18 October 2024
ASMT_0018604,REV_2025,U01145,RISK_081,SYS01,22 October 2025
ASMT_0018605,REV_2026,U01145,RISK_081,SYS01,17 October 2026
ASMT_0018606,REV_2022,U01366,RISK_035,SYS01,15 October 2022
ASMT_0018607,REV_2026,U01366,RISK_035,SYS01,17 October 2026
ASMT_0018608,REV_2023,U01507,RISK_120,SYS02,20 October 2023
ASMT_0018609,REV_2024,U01507,RISK_120,SYS02,18 October 2024
ASMT_0018610,REV_2026,U01507,RISK_120,SYS02,17 October 2026
ASMT_0018611,REV_2024,U00762,RISK_049,SYS02,18 October 2024
ASMT_0018612,REV_2023,U00875,RISK_083,SYS04,20 October 2023
ASMT_0018613,REV_2022,U01088,RISK_120,SYS02,15 October 2022
ASMT_0018614,REV_2023,U01088,RISK_120,SYS02,20 October 2023
ASMT_0018615,REV_2024,U01088,RISK_120,SYS02,18 October 2024
ASMT_0018616,REV_2025,U01088,RISK_120,SYS02,22 October 2025
ASMT_0018617,REV_2026,U01088,RISK_120,SYS02,17 October 2026
ASMT_0018618,REV_2023,U00743,RISK_056,SYS01,20 October 2023
ASMT_0018619,REV_2026,U00690,RISK_087,SYS02,17 October 2026
ASMT_0018620,REV_2022,U00580,RISK_051,SYS02,15 October 2022
ASMT_0018621,REV_2023,U00580,RISK_051,SYS02,20 October 2023
ASMT_0018622,REV_2024,U00580,RISK_051,SYS02,18 October 2024
ASMT_0018623,REV_2025,U00580,RISK_051,SYS02,22 October 2025
ASMT_0018624,REV_2026,U00580,RISK_051,SYS02,17 October 2026
ASMT_0018625,REV_2022,U00175,RISK_032,SYS02,15 October 2022
ASMT_0018626,REV_2024,U00175,RISK_032,SYS02,18 October 2024
ASMT_0018627,REV_2022,U00728,RISK_033,SYS01,15 October 2022
ASMT_0018628,REV_2026,U00728,RISK_033,SYS01,17 October 2026
ASMT_0018629,REV_2024,U00578,RISK_010,SYS01,18 October 2024
ASMT_0018630,REV_2026,U00578,RISK_010,,17 October 2026
ASMT_0018631,REV_2022,U00638,RISK_031,SYS03,15 October 2022
ASMT_0018632,REV_2023,U00638,RISK_031,SYS03,20 October 2023
ASMT_0018633,REV_2025,U00638,RISK_031,SYS03,22 October 2025
ASMT_0018634,REV_2026,U00638,RISK_031,SYS03,17 October 2026
ASMT_0018635,REV_2023,U00855,RISK_091,SYS02,20 October 2023
ASMT_0018636,REV_2024,U00855,RISK_091,SYS02,18 October 2024
ASMT_0018637,REV_2026,U00855,RISK_091,SYS02,17 October 2026
ASMT_0018638,REV_2023,U00840,RISK_047,SYS04,20 October 2023
ASMT_0018639,REV_2023,U00737,RISK_109,SYS02,20 October 2023
ASMT_0018640,REV_2022,U01518,RISK_076,SYS03,15 October 2022
ASMT_0018641,REV_2024,U01518,RISK_076,SYS03,18 October 2024
ASMT_0018642,REV_2026,U01518,RISK_076,SYS03,17 October 2026
ASMT_0018643,REV_2023,U01163,RISK_083,SYS01,20 October 2023
ASMT_0018644,REV_2022,U01578,RISK_061,SYS01,15 October 2022
ASMT_0018645,REV_2023,U01578,RISK_061,SYS01,20 October 2023
ASMT_0018646,REV_2024,U01578,RISK_061,SYS01,18 October 2024
ASMT_0018647,REV_2025,U01578,RISK_061,SYS01,22 October 2025
ASMT_0018648,REV_2026,U01578,RISK_061,SYS01,17 October 2026
ASMT_0018649,REV_2024,U01351,RISK_100,SYS02,18 October 2024
ASMT_0018650,REV_2023,U01559,RISK_110,SYS01,20 October 2023
ASMT_0018651,REV_2024,U01559,RISK_110,SYS01,18 October 2024
ASMT_0018652,REV_2025,U01559,RISK_110,SYS01,22 October 2025
ASMT_0018653,REV_2022,U01445,RISK_061,SYS03,15 October 2022
ASMT_0018654,REV_2023,U01445,RISK_061,SYS03,20 October 2023
ASMT_0018655,REV_2022,U01221,RISK_102,SYS04,15 October 2022
ASMT_0018656,REV_2024,U01221,RISK_102,SYS04,18 October 2024
ASMT_0018657,REV_2022,U00626,RISK_022,SYS04,15 October 2022
ASMT_0018658,REV_2026,U00159,RISK_116,SYS04,17 October 2026
ASMT_0018659,REV_2024,U00089,RISK_068,SYS03,18 October 2024
ASMT_0018660,REV_2025,U00089,RISK_068,SYS03,22 October 2025
ASMT_0018661,REV_2022,U00850,RISK_013,SYS01,15 October 2022
ASMT_0018662,REV_2023,U01569,RISK_007,SYS02,20 October 2023
ASMT_0018663,REV_2023,U01018,RISK_118,SYS02,20 October 2023
ASMT_0018664,REV_2026,U01484,RISK_055,SYS03,17 October 2026
ASMT_0018665,REV_2024,U01759,RISK_063,SYS02,18 October 2024
ASMT_0018666,REV_2025,U01666,RISK_067,SYS02,22 October 2025
ASMT_0018667,REV_2026,U01666,RISK_067,SYS02,17 October 2026
ASMT_0018668,REV_2023,U00240,RISK_080,SYS03,20 October 2023
ASMT_0018669,REV_2024,U00240,RISK_080,SYS03,18 October 2024
ASMT_0018670,REV_2025,U00240,RISK_080,SYS03,22 October 2025
ASMT_0018671,REV_2026,U00240,RISK_080,SYS03,17 October 2026
ASMT_0018672,REV_2022,U00277,RISK_056,SYS02,15 October 2022
ASMT_0018673,REV_2025,U00277,RISK_056,SYS02,22 October 2025
ASMT_0018674,REV_2022,U01692,RISK_067,SYS04,15 October 2022
ASMT_0018675,REV_2022,U00958,RISK_044,SYS03,15 October 2022
ASMT_0018676,REV_2023,U00958,RISK_044,SYS03,20 October 2023
ASMT_0018677,REV_2025,U00958,RISK_044,SYS03,22 October 2025
ASMT_0018678,REV_2022,U00816,RISK_076,SYS01,15 October 2022
ASMT_0018679,REV_2024,U00816,RISK_076,SYS01,18 October 2024
ASMT_0018680,REV_2025,U00816,RISK_076,SYS01,22 October 2025
ASMT_0018681,REV_2022,U00122 ,RISK_060,SYS01,15 October 2022
ASMT_0018682,REV_2023,U00122,RISK_060,SYS01,20 October 2023
ASMT_0018683,REV_2026,U00122,RISK_060,SYS01,17 October 2026
ASMT_0018684,REV_2022,U01698,RISK_010,SYS01,15 October 2022
ASMT_0018685,REV_2023,U01698,RISK_010,SYS01,20 October 2023
ASMT_0018686,REV_2024,U01698,RISK_010,SYS01,18 October 2024
ASMT_0018687,REV_2025,U01698,RISK_010,SYS01,22 October 2025
ASMT_0018688,REV_2026,U01698,RISK_010,SYS01,17 October 2026
ASMT_0018689,REV_2023,U01695,RISK_062,SYS02,20 October 2023
ASMT_0018690,REV_2022,U00629,RISK_049,SYS04,15 October 2022
ASMT_0018691,REV_2022,U00921,RISK_110,SYS03,15 October 2022
ASMT_0018692,REV_2024,U00921,RISK_110,SYS03,18 October 2024
ASMT_0018693,REV_2025,U00921,RISK_110,SYS03,22 October 2025
ASMT_0018694,REV_2023,U00208,RISK_036,SYS04,20 October 2023
ASMT_0018695,REV_2022,U00538,RISK_100,SYS01,15 October 2022
ASMT_0018696,REV_2022,U00619,RISK_041,SYS01,15 October 2022
ASMT_0018697,REV_2023,U00619,RISK_041,SYS01,20 October 2023
ASMT_0018698,REV_2025,U00619,RISK_041,SYS01,22 October 2025
ASMT_0018699,REV_2026,U00619,RISK_041,SYS01,17 October 2026
ASMT_0018700,REV_2022,U01218,RISK_089,SYS02,15 October 2022
ASMT_0018701,REV_2026,U01218,RISK_089,SYS02,17 October 2026
ASMT_0018702,REV_2022,U01042,RISK_024,SYS01,15 October 2022
ASMT_0018703,REV_2026,U01569,RISK_049,SYS02,17 October 2026
ASMT_0018704,REV_2022,U01116,RISK_071,SYS01,15 October 2022
ASMT_0018705,REV_2024,U01116,RISK_071,SYS01,18 October 2024
ASMT_0018706,REV_2026,U01116,RISK_071,SYS01,17 October 2026
ASMT_0018707,REV_2023,U01456,RISK_075,SYS04,20 October 2023
ASMT_0018708,REV_2025,U01456,RISK_075,SYS04,22 October 2025
ASMT_0018709,REV_2022,U01558,RISK_021,SYS02,15 October 2022
ASMT_0018710,REV_2023,U01558,RISK_021,SYS02,20 October 2023
ASMT_0018711,REV_2024,U01558,RISK_021,SYS02,18 October 2024
ASMT_0018712,REV_2025,U01558,RISK_021,SYS02,22 October 2025
ASMT_0018713,REV_2026,U01558,RISK_021,SYS02,17 October 2026
ASMT_0018714,REV_2023,U01386,RISK_042,SYS01,20 October 2023
ASMT_0018715,REV_2022,U00119,RISK_106,SYS04,15 October 2022
ASMT_0018716,REV_2024,U00407,RISK_048,SYS01,18 October 2024
ASMT_0018717,REV_2025,U00407,RISK_048,SYS01,22 October 2025
ASMT_0018718,REV_2024,U01366,RISK_013,SYS02,18 October 2024
ASMT_0018719,REV_2023,U01351,RISK_008,SYS02,20 October 2023
ASMT_0018720,REV_2024,U01351,RISK_008,SYS02,18 October 2024
ASMT_0018721,REV_2026,U01351,RISK_008,SYS02,17 October 2026
ASMT_0018722,REV_2023,U00382,RISK_016,SYS02,20 October 2023
ASMT_0018723,REV_2026,U00382,RISK_016,SYS02,17 October 2026
ASMT_0018724,REV_2022,U00384,RISK_110,SYS01,15 October 2022
ASMT_0018725,REV_2023,U00384,RISK_110,SYS01,20 October 2023
ASMT_0018726,REV_2024,U00384,RISK_110,SYS01,18 October 2024
ASMT_0018727,REV_2022,U01535,RISK_084,SYS03,15 October 2022
ASMT_0018728,REV_2023,U01535,RISK_084,SYS03,20 October 2023
ASMT_0018729,REV_2024,U01535,RISK_084,SYS03,18 October 2024
ASMT_0018730,REV_2025,U01535,RISK_084,SYS03,22 October 2025
ASMT_0018731,REV_2024,U01307,RISK_021,SYS04,18 October 2024
ASMT_0018732,REV_2025,U01307,RISK_021,SYS04,22 October 2025
ASMT_0018733,REV_2026,U01307,RISK_021,SYS04,17 October 2026
ASMT_0018734,REV_2022,U01221,RISK_076,SYS02,15 October 2022
ASMT_0018735,REV_2023,U01221,RISK_076,SYS02,20 October 2023
ASMT_0018736,REV_2025,U01221,RISK_076,SYS02,22 October 2025
ASMT_0018737,REV_2022,U00299,RISK_081,SYS01,15 October 2022
ASMT_0018738,REV_2023,U00299,RISK_081,SYS01,20 October 2023
ASMT_0018739,REV_2024,U00299,RISK_081,SYS01,18 October 2024
ASMT_0018740,REV_2026,U00299,RISK_081,SYS01,17 October 2026
ASMT_0018741,REV_2026,U01033 ,RISK_001,SYS02,17 October 2026
ASMT_0018742,REV_2022,U00923,RISK_090,SYS04,15 October 2022
ASMT_0018743,REV_2023,U00923,RISK_090,SYS04,20 October 2023
ASMT_0018744,REV_2024,U00923,RISK_090,SYS04,18 October 2024
ASMT_0018745,REV_2025,U00923,RISK_090,SYS04,22 October 2025
ASMT_0018746,REV_2026,U00923,RISK_090,SYS04,17 October 2026
ASMT_0018747,REV_2022,U00324,RISK_044,SYS01,15 October 2022
ASMT_0018748,REV_2022,U00994,RISK_016,SYS04,15 October 2022
ASMT_0018749,REV_2024,U00994,RISK_016,SYS04,18 October 2024
ASMT_0018750,REV_2025,U00994,RISK_016,SYS04,22 October 2025
ASMT_0018751,REV_2022,U00128,RISK_029,SYS04,15 October 2022
ASMT_0018752,REV_2023,U01322,RISK_021,SYS01,20 October 2023
ASMT_0018753,REV_2026,U01322,RISK_021,SYS01,17 October 2026
ASMT_0018754,REV_2022,U01437,RISK_027,SYS02,15 October 2022
ASMT_0018755,REV_2023,U01437,RISK_027,SYS02,20 October 2023
ASMT_0018756,REV_2024,U01437,RISK_027,SYS02,18 October 2024
ASMT_0018757,REV_2023,U01321,RISK_045,SYS04,20 October 2023
ASMT_0018758,REV_2023,U01445,RISK_062,SYS01,20 October 2023
ASMT_0018759,REV_2022,U01261,RISK_074,SYS01,15 October 2022
ASMT_0018760,REV_2022,U00731,RISK_091,SYS03,15 October 2022
ASMT_0018761,REV_2023,U00731,RISK_091,SYS03,20 October 2023
ASMT_0018762,REV_2024,U00731,RISK_091,SYS03,18 October 2024
ASMT_0018763,REV_2025,U00731,RISK_091,SYS03,22 October 2025
ASMT_0018764,REV_2026,U00731,RISK_091,SYS03,17 October 2026
ASMT_0018765,REV_2024,U01183,RISK_117,SYS02,18 October 2024
ASMT_0018766,REV_2026,U01183,RISK_117,SYS02,17 October 2026
ASMT_0018767,REV_2022,U00034,RISK_042,SYS02,15 October 2022
ASMT_0018768,REV_2024,U01788,RISK_045,SYS02,18 October 2024
ASMT_0018769,REV_2022,U01039,RISK_002,SYS01,15 October 2022
ASMT_0018770,REV_2023,U00829,RISK_116,SYS04,20 October 2023
ASMT_0018771,REV_2024,U00829,RISK_116,SYS04,18 October 2024
ASMT_0018772,REV_2025,U00829,RISK_116,SYS04,22 October 2025
ASMT_0018773,REV_2026,U00829,RISK_116,SYS04,17 October 2026
ASMT_0018774,REV_2022,U01493,RISK_012,SYS04,15 October 2022
ASMT_0018775,REV_2024,U01493,RISK_012,SYS04,18 October 2024
ASMT_0018776,REV_2025,U01493,RISK_012,SYS04,22 October 2025
ASMT_0018777,REV_2023,U00818,RISK_094,SYS01,20 October 2023
